snapshot_date,snapshot_url,bloque_impreso,senador_impreso
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARIN, Ruben H."
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTIN, Floriana Nélida"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTINAZZO, Luis Eduardo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTINEZ PASS DE CRESTO, Laura"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MAYANS, Jose Miguel Angel"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MAZA, Ada Mercedes"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MENEM, Eduardo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MERA, Mario Rubén"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MIRANDA, Julio A."
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MULLER, Mabel Hilda"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"NEGRE de ALONSO, Liliana Teresita"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"OCHOA, Raúl Ernesto"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"OVIEDO, Mercedes Margarita"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PAZ, Elva Azucena"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PERCEVAL, María Cristina"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PICHETTO, Miguel Ángel"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PUERTA, Federico Ramón"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"REUTEMANN, Carlos Alberto"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"RÍOS, Roberto Fabián"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"SAADI, Ramon Eduardo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"URQUIA, Roberto Daniel"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"YOMA, Jorge Raúl"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Movimiento Popular Neuquino,"SALVATORI, Pedro"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Movimiento Popular Neuquino,"SAPAG, Luz María"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Partido Socialista,"GIUSTINIANI, Ruben Hector"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Radical Independiente,"TERRAGNO, Rodolfo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Radical Rionegrino,"FALCO, Luis"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Renovador De Salta,"GOMEZ DIEZ, Ricardo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"AGUNDEZ, Jorge Alfredo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"CAPOS, Liliana"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"CURLETTI, Mirian Belén"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"ISIDORI, Amanda Mercedes"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"LESCANO, Marcela Fabiana"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"LOSADA, Mario Aníbal"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MARINO, Juan Carlos"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MASSONI, Norberto"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MASTANDREA, Alicia Ester"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MORALES, Gerardo Rubén"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"PRADES, Carlos Alfonso"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"SÁNCHEZ, María Dora"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"SANZ, Ernesto Ricardo"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"TAFFAREL, Ricardo César"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"ZAVALIA, José Luis"
2004-03-24,https://web.archive.org/web/20040324024535id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Vecinalista - Partido Nuevo,"ROSSI, Carlos Alberto"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Cruzada Renovadora De San Juan,"AVELIN, Nancy Barbarita"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Cívico Jujeño,"ARANCIO de BELLER, Lylia Mónica"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Cívico Y Social De Catamarca,"CASTILLO, Oscar Anibal"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Cívico Y Social De Catamarca,"COLOMBO de ACEVEDO, Maria Teresita Del Valle"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frente Grande,"IBARRA, Vilma Lidia"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Frepaso,"CONTI, Diana Beatriz"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Fuerza Republicana,"BUSSI, Ricardo Argentino"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Fuerza Republicana,"PINCHETTI DE SIERRA MORALES, Delia Norma"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"BAR, Graciela Yolanda"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"CAFIERO, Antonio Francisco"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"CAPARROS, Mabel Luisa"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"CAPITANICH, Jorge Milton"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"CASTRO, María Elisa"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"DANIELE, Mario Domingo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"ESCUDERO, Sonia Margarita"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"FERNANDEZ, Nicolás Alejandro"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"FERNANDEZ de KIRCHNER, Cristina E."
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"GALLEGO, Silvia Ester"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"GALLIA, Sergio Adrián"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"GIRI, Haide Delia"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"GIUSTI, Silvia Ester"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"GUINLE, Marcelo Alejandro Horacio"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"JAQUE, Celso Alejandro"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"JENEFES, Guillermo Raúl"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"LATORRE, Roxana Itatí"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"LEGUIZAMON, María Laura"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"LOPEZ ARIAS, Marcelo Eduardo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARIN, Ruben H."
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTIN, Floriana Nélida"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTINAZZO, Luis Eduardo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MARTINEZ PASS DE CRESTO, Laura"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MAYANS, Jose Miguel Angel"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MAZA, Ada Mercedes"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MENEM, Eduardo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MERA, Mario Rubén"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MIRANDA, Julio A."
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"MULLER, Mabel Hilda"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"NEGRE de ALONSO, Liliana Teresita"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"OCHOA, Raúl Ernesto"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"OVIEDO, Mercedes Margarita"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PAZ, Elva Azucena"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PERCEVAL, María Cristina"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PICHETTO, Miguel Ángel"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"PUERTA, Federico Ramón"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"REUTEMANN, Carlos Alberto"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"RÍOS, Roberto Fabián"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"SAADI, Ramon Eduardo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"URQUIA, Roberto Daniel"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Justicialista,"YOMA, Jorge Raúl"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Movimiento Popular Neuquino,"SALVATORI, Pedro"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Movimiento Popular Neuquino,"SAPAG, Luz María"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Partido Socialista,"GIUSTINIANI, Ruben Hector"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Radical Independiente,"TERRAGNO, Rodolfo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Radical Rionegrino,"FALCO, Luis"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Renovador De Salta,"GOMEZ DIEZ, Ricardo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"AGUNDEZ, Jorge Alfredo"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"CAPOS, Liliana"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"CURLETTI, Mirian Belén"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"ISIDORI, Amanda Mercedes"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"LESCANO, Marcela Fabiana"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"LOSADA, Mario Aníbal"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MARINO, Juan Carlos"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MASSONI, Norberto"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MASTANDREA, Alicia Ester"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"MORALES, Gerardo Rubén"
2004-06-19,https://web.archive.org/web/20040619195225id_/http://proyectos.senado.gov.ar:80/web/owa/webnueva.senbloque,Bloque Union Civica Radical,"PRADES, Carlos Alfonso"
